"","state","S1","S2","S3","S4","returns","State_Name"
"11036",3,0.0276122885665359,0.000180369824265869,0.972075002662858,0.000132338946340158,0.00560176156890346,"Level2"
"11037",3,0.0204979435714431,0.000111251160413416,0.979290554181304,0.000100251086839682,-0.000284143746450916,"Level2"
"11038",3,0.0263325230996811,0.000155307151022049,0.973410572921454,0.000101596827843247,-0.0029401738575201,"Level2"
"11039",3,0.0201671489665228,0.000109083223993532,0.979630166657005,9.36011524786464e-05,9.49992877190553e-05,"Level2"
"11040",3,0.0198100704224976,0.000107100920104129,0.980013028823264,6.9799834133879e-05,0.000854378946493206,"Level2"
"11041",3,0.0198624538422976,0.000107311453294527,0.979961514564999,6.87201394088184e-05,0.000664042162542344,"Level2"
"11042",3,0.0344771961222653,0.00025122693711692,0.965125180280115,0.000146396660502333,0.00689888868024369,"Level2"
"11043",3,0.0201671364323414,0.000109083701858202,0.979600175060865,0.00012360480493576,9.4194094393707e-05,"Level2"
"11044",3,0.0218236650744261,0.000126257954313569,0.977969865611322,8.02113599380326e-05,0.00357208498294614,"Level2"
"11045",3,0.0372792026786476,0.000282181693997165,0.962259601966172,0.000179013661183164,0.00729245946127755,"Level2"
"11046",3,0.0218024349705099,0.000111066707850597,0.977949995702373,0.000136502619266263,-0.000279480136719634,"Level2"
"11047",3,0.0282891449709844,0.000187031357228347,0.971400402886111,0.000123420785676453,0.00576051016188561,"Level2"
"11048",3,0.0402778826940104,0.000316560309915691,0.959146358976656,0.000259198019417707,0.00765999780531512,"Level2"
"11049",3,0.0227906879669684,0.000106737758108681,0.97696071391365,0.000141860361272932,0.000919003924265027,"Level2"
"11050",3,0.0198160650398196,0.000107119041585344,0.97999769802287,7.91178957249069e-05,0.000826295774633223,"Level2"
"11051",3,0.0204004866325037,0.000110599313591923,0.979417966733823,7.09473200816669e-05,-0.000183542909264034,"Level2"
"11052",3,0.0388154463642973,0.00026558256127333,0.960751802401066,0.00016716867336323,-0.00515374785667433,"Level2"
"11053",3,0.149788698507347,0.00157697736560197,0.846945023571402,0.00168930055564958,-0.00973532333003124,"Level2"
"11054",3,0.0922706385198625,0.000216027380935858,0.906928569058043,0.000584765041158429,0.00260537037756503,"Level2"
"11055",3,0.0534334521646918,0.000103634978193348,0.946129855114661,0.000333057742454433,0.00130013947874019,"Level2"
"11056",3,0.0372667209007347,0.000137541057662978,0.962351525850409,0.000244212191193902,-0.00232288141614045,"Level2"
"11057",3,0.0238767928438573,0.000131742606779132,0.975834822281181,0.000156642268182131,0.0038993457995371,"Level2"
"11058",3,0.0267901384296458,0.000159009153945809,0.972929423338477,0.000121429077931048,-0.00306252393961337,"Level2"
"11059",3,0.0899480519222634,0.000871678351890133,0.908513483833764,0.000666785892082022,-0.00840021747837127,"Level2"
"11060",3,0.0521059811192404,0.000109382665402226,0.947459639797858,0.000324996417499378,0.00140489885332862,"Level2"
"11061",3,0.0717186591195893,0.000408304477929591,0.927258282707734,0.000614753694747077,0.00848137818125938,"Level2"
"11062",3,0.0493011269972675,0.000131867324458975,0.950245867592962,0.000321138085311614,-0.00213688011080393,"Level2"
"11063",3,0.0332953532794344,0.00013231121766655,0.966356048590815,0.000216286912084315,-0.00204817127740764,"Level2"
"11064",3,0.0217746565082192,0.00012023861464045,0.977973953783818,0.000131151093322303,-0.00121233753267891,"Level2"
"11065",3,0.0512739815655125,0.000392316634787917,0.948076657150505,0.000257044649194286,-0.00636527481678062,"Level2"
"11066",3,0.0481026642790505,0.000230250902646554,0.951306584339971,0.000360500478332055,0.00664515540544031,"Level2"
"11067",3,0.0282620525179361,0.000113381614517383,0.971445443746083,0.000179122121463431,0.00260859100783328,"Level2"
"11068",3,0.0290877115354145,0.000194988415209082,0.970550089078582,0.000167210970794414,0.00593693749573454,"Level2"
"11069",3,0.0444980733844327,0.000367036222512654,0.954829949079757,0.000304941313297594,0.00810613307394892,"Level2"
"11070",3,0.0316919281714226,0.000153354749622457,0.967938985048869,0.000215732030086313,0.0048505929765934,"Level2"
"11071",3,0.0198165660886808,0.000107119382595039,0.97996526803401,0.00011104649471373,0.000821391779501468,"Level2"
"11072",3,0.0224260206950906,0.000125015628618928,0.977369060059063,7.99036172271601e-05,-0.00155207042614336,"Level2"
"11073",3,0.0207292416350323,0.00011645999686588,0.979071018238618,8.32801294842197e-05,0.00282838564005417,"Level2"
"11074",3,0.0222920973123389,0.000130465645893717,0.977492516461472,8.4920580294958e-05,0.00381920984542106,"Level2"
"11075",3,0.0247082638773471,0.000142415044773606,0.975047327317675,0.000101993760204514,-0.00245350657034926,"Level2"
"11076",3,0.0209027391121826,0.000114025292935565,0.978891607126835,9.1628468047314e-05,-0.000637160431112171,"Level2"
"11077",3,0.0265869449855386,0.000157361306024774,0.973150756606638,0.000104937101798556,-0.00300883749226877,"Level2"
"11078",3,0.0202718101888139,0.000112307737342855,0.979519779132458,9.61029413849118e-05,0.00237135281851319,"Level2"
"11079",3,0.0392492352781619,0.000269732942122633,0.960312512877907,0.000168518901808071,-0.00520620453107679,"Level2"
"11080",3,0.0249384279693176,0.000123377236629467,0.974778741766172,0.000159453027880705,-0.00146623927905321,"Level2"
"11081",3,0.0220766116947767,0.000122440453096083,0.977701851656655,9.90961954722887e-05,-0.00137660738483358,"Level2"
"11082",3,0.0523585515589921,0.000404053116488608,0.946969466077526,0.000267929246992808,-0.00644922998891051,"Level2"
"11083",3,0.206564086623397,0.00163915961672924,0.789412234891515,0.00238451886835804,-0.00993922979658812,"Level2"
"11084",3,0.149313067459772,0.000268871097319953,0.849431687996248,0.000986373446660067,-0.00214947045844838,"Level2"
"11085",3,0.0889703740882247,0.000100128934718657,0.910374200410584,0.000555296566473048,0.00149578412953666,"Level2"
"11086",3,0.0726884187613781,0.00017901958073698,0.926614877136728,0.000517684521156947,0.00577493219237013,"Level2"
"11087",3,0.215631962540991,0.00107219019635906,0.781017203090025,0.00227864417262469,-0.00914352330307988,"Level2"
"11088",3,0.258896374620587,0.000369482548094721,0.738710412582606,0.0020237302487128,-0.00573390665802176,"Level2"
"11089",3,0.172464952184848,9.8001480351968e-05,0.826348382851647,0.00108866348315364,-0.000848814121789054,"Level2"
"11090",3,0.106408211070976,0.0001029411410393,0.892816463801816,0.000672383986168252,0.00245007663506769,"Level2"
