Date,Close,logret,State
1940-10-30,10.92,0.008275909303860018,3
1940-10-31,11.08,0.01454571100237878,0
1940-11-01,11.08,0.0,3
1940-11-04,11.16,0.007194275634026859,2
1940-11-06,10.79,-0.03371617768312163,2
1940-11-07,11.39,0.054115998189047776,2
1940-11-08,11.23,-0.014147008708738973,2
1940-11-12,11.36,0.011509644542653241,2
1940-11-13,11.26,-0.008841790581461062,2
1940-11-14,11.29,0.0026607554500261976,3
1940-11-15,11.17,-0.010685765080461262,0
1940-11-18,11.04,-0.011706572232160095,0
1940-11-19,11.05,0.0009053871148130277,3
1940-11-20,10.79,-0.02381064869371885,1
1940-11-22,10.79,0.0,3
1940-11-25,10.79,0.0,3
1940-11-26,10.76,-0.0027842245364047002,3
1940-11-27,10.56,-0.018762276455523086,1
1940-11-28,10.56,0.0,3
1940-11-29,10.57,0.0009465216040309699,3
1940-12-02,10.62,0.004719215931646481,3
1940-12-03,10.58,-0.003773589383639475,3
1940-12-04,10.58,0.0,3
1940-12-05,10.51,-0.006638241541293777,3
1940-12-06,10.53,0.0019011412570244524,3
1940-12-09,10.61,0.007568626480007445,3
1940-12-10,10.61,0.0,3
1940-12-11,10.63,0.0018832397279653357,3
1940-12-12,10.67,0.0037558729598052842,3
1940-12-13,10.69,0.0018726597232916475,3
1940-12-16,10.58,-0.010343298606800388,0
1940-12-17,10.54,-0.003787883316937357,3
1940-12-18,10.44,-0.009532960658723333,0
1940-12-19,10.4,-0.00383877630716567,3
1940-12-20,10.41,0.00096107647955046,3
1940-12-23,10.38,-0.002886004889135041,3
1940-12-24,10.4,0.0019249284095845809,3
1940-12-26,10.39,-0.0009620010361910403,3
1940-12-27,10.44,0.00480077734335671,3
1940-12-30,10.57,0.012375217427653684,0
1940-12-31,10.58,0.0009456265480070059,3
1941-01-02,10.48,-0.009496747537257377,0
1941-01-03,10.72,0.022642476749759943,1
1941-01-06,10.74,0.0018639334380625705,3
1941-01-07,10.75,0.0009306654929530644,3
1941-01-08,10.77,0.001858736594625654,3
1941-01-09,10.83,0.005555569844601926,3
1941-01-10,10.86,0.0027662534928900584,3
1941-01-13,10.82,-0.0036900410874536327,3
1941-01-14,10.76,-0.005560718684697097,3
1941-01-15,10.67,-0.00839948941997637,0
1941-01-16,10.54,-0.012258522200446098,0
1941-01-17,10.52,-0.0018993358036523134,3
1941-01-20,10.47,-0.004764182427118069,3
1941-01-21,10.37,-0.009597002641009933,0
1941-01-22,10.43,0.005769246771245129,3
1941-01-23,10.42,-0.0009592326874598989,3
1941-01-24,10.45,0.0028749420855991303,3
1941-01-27,10.49,0.0038204439973856807,3
1941-01-28,10.43,-0.005736153395524912,0
1941-01-29,10.22,-0.020339684237122402,1
1941-01-30,10.04,-0.017769470511975527,1
1941-01-31,10.07,0.002983592466887952,3
1941-02-03,9.96,-0.010983635133964054,0
1941-02-04,9.97,0.0010035123772400567,3
1941-02-05,10.15,0.017893121514049426,1
1941-02-06,10.19,0.003933141746836899,3
1941-02-07,10.16,-0.0029484050842971676,3
1941-02-10,10.15,-0.0009847366625397314,3
1941-02-11,9.98,-0.016890615164423473,2
1941-02-13,9.84,-0.014127379259210926,2
1941-02-14,9.53,-0.032010993398051024,2
1941-02-17,9.65,0.012513197684783872,2
1941-02-18,9.63,-0.0020746895408603194,2
1941-02-19,9.55,-0.008342071317395394,0
1941-02-20,9.72,0.017644463979708647,1
1941-02-21,9.76,0.00410678195265346,3
1941-02-24,9.84,0.008163310639160759,3
1941-02-25,9.93,0.009104766992919178,3
1941-02-26,9.95,0.002012073113420332,3
1941-02-27,9.88,-0.007060039410724972,0
1941-02-28,9.92,0.004040409537005019,3
1941-03-03,9.77,-0.015236455242090052,1
1941-03-04,9.82,0.005104656311682998,3
1941-03-05,9.76,-0.006128721941373261,0
1941-03-06,9.95,0.01928015074550027,1
1941-03-07,9.9,-0.005037794029957077,0
1941-03-10,10.1,0.020000666706669445,1
1941-03-11,10.02,-0.007952328190495184,0
1941-03-12,10.02,0.0,3
1941-03-13,9.97,-0.005002511682971722,3
1941-03-14,9.98,0.0010025063496259534,3
1941-03-17,10.03,0.0049975116504712425,3
1941-03-18,10.07,0.003980104756626801,3
1941-03-19,10.01,-0.0059761134033418095,3
1941-03-20,10.02,0.0009985023295895346,3
1941-03-21,9.93,-0.009022617599637517,0
1941-03-24,9.92,-0.0010075567602996216,3
1941-03-25,9.96,0.00402415029972536,3
1941-03-26,9.93,-0.003016593539425738,3
1941-03-27,10.01,0.008024115270047982,3
1941-03-28,9.94,-0.007017572658646554,0
1941-03-31,9.96,0.0020100509280243095,3
1941-04-01,9.97,0.0010035123772400567,3
1941-04-02,10.01,0.0040040093533821874,3
1941-04-03,10.16,0.01487384882320697,0
1941-04-04,10.14,-0.001970443987298953,3
1941-04-07,10.05,-0.008915363657952202,0
1941-04-08,9.84,-0.021116923440922974,1
1941-04-09,9.7,-0.014329825554824982,1
1941-04-10,9.69,-0.0010314596066622883,3
1941-04-14,9.62,-0.007250161225059504,0
1941-04-15,9.59,-0.0031233757822684005,3
1941-04-16,9.59,0.0,3
1941-04-17,9.54,-0.005227403435151601,3
1941-04-18,9.4,-0.014783796184236753,1
1941-04-21,9.37,-0.003196593025627692,3
1941-04-22,9.32,-0.00535046755283064,3
1941-04-23,9.43,0.011733467947866227,0
1941-04-24,9.47,0.004232810552620592,3
1941-04-25,9.4,-0.007419217922028487,0
1941-04-28,9.42,0.0021253993123133696,3
1941-04-29,9.44,0.0021208915691373065,3
1941-04-30,9.31,-0.013866888868433236,0
1941-05-01,9.3,-0.0010746911297654371,3
1941-05-02,9.33,0.0032206147000422014,3
1941-05-05,9.34,0.0010712373814985021,3
1941-05-06,9.5,0.01698554636574423,1
1941-05-07,9.47,-0.0031628914085084503,3
1941-05-08,9.45,-0.002114165692335579,3
1941-05-09,9.45,0.0,3
1941-05-12,9.56,0.011572985557658733,0
1941-05-13,9.56,0.0,3
1941-05-14,9.49,-0.007349114441473681,0
1941-05-15,9.33,-0.017003597762583755,1
1941-05-16,9.35,0.00214132844134296,3
1941-05-19,9.4,0.005333345975362835,3
1941-05-20,9.56,0.01687803778735164,1
1941-05-21,9.55,-0.0010465725706709783,3
1941-05-22,9.44,-0.011585174335229986,0
1941-05-23,9.44,0.0,3
1941-05-26,9.33,-0.011720965298156472,0
1941-05-27,9.39,0.006410278360919008,3
1941-05-28,9.39,0.0,3
1941-05-29,9.38,-0.0010655302020383672,3
1941-06-02,9.36,-0.002134472528632525,3
1941-06-03,9.47,0.011683616708486166,0
1941-06-04,9.46,-0.0010565241341997655,3
1941-06-05,9.5,0.004219415542708216,3
1941-06-06,9.49,-0.0010531859846589775,3
1941-06-09,9.66,0.017755035602590397,1
1941-06-10,9.82,0.016427474141947673,1
1941-06-11,9.82,0.0,3
1941-06-12,9.87,0.005078731079015686,3
1941-06-13,9.85,-0.00202839826139245,3
1941-06-16,9.81,-0.00406918160672598,3
1941-06-17,9.89,0.008121872057349044,3
1941-06-18,9.9,0.001010611505923631,3
1941-06-19,9.88,-0.0020222453807678953,3
1941-06-20,9.76,-0.012220111334775297,1
1941-06-23,9.95,0.01928015074550027,1
1941-06-24,9.88,-0.007060039410724972,0
1941-06-25,9.9,0.0020222453807678953,3
1941-06-26,9.94,0.0040322635279381736,3
1941-06-27,9.89,-0.0050428750338618045,3
1941-06-30,9.85,-0.004052690450623064,3
1941-07-01,9.82,-0.003050332817623236,3
1941-07-02,9.89,0.0071030232682463,3
1941-07-03,9.91,0.0020202027072757645,3
1941-07-07,10.09,0.018000486023621143,1
1941-07-08,10.28,0.018655425661501468,1
1941-07-09,10.28,0.0,3
1941-07-10,10.31,0.0029140380018497503,3
1941-07-11,10.28,-0.0029140380018497503,3
1941-07-14,10.3,0.001943635208570882,3
1941-07-15,10.33,0.002908387895957265,3
1941-07-16,10.28,-0.004852023104528147,3
1941-07-17,10.21,-0.006832627850444695,0
1941-07-18,10.25,0.0039100734078427735,3
1941-07-21,10.46,0.020280753052359657,1
1941-07-22,10.45,-0.0009564802259567351,3
1941-07-23,10.42,-0.0028749420855991303,3
1941-07-24,10.36,-0.005774799493884153,3
1941-07-25,10.34,-0.001932367751053654,3
1941-07-28,10.47,0.01249415580216251,0
1941-07-29,10.45,-0.0019120464716255725,3
1941-07-30,10.4,-0.004796172263493048,3
1941-07-31,10.39,-0.0009620010361910403,3
1941-08-01,10.34,-0.004823936030852849,3
1941-08-04,10.36,0.001932367751053654,3
1941-08-05,10.36,0.0,3
1941-08-06,10.36,0.0,3
1941-08-07,10.34,-0.001932367751053654,3
1941-08-08,10.23,-0.010695289116747997,0
1941-08-11,10.14,-0.008836581800498067,0
1941-08-12,10.14,0.0,3
1941-08-13,10.09,-0.0049431637975194676,3
1941-08-14,10.13,0.003956483895074303,3
1941-08-15,10.03,-0.009920716286747844,0
1941-08-18,10.13,0.009920716286747844,0
1941-08-19,10.14,0.0009866799024451645,3
1941-08-20,10.18,0.003937012959339459,3
1941-08-21,10.17,-0.0009828010619079564,3
1941-08-22,10.15,-0.0019685045726722805,3
1941-08-25,10.17,0.0019685045726722805,3
1941-08-26,10.25,0.007835495523948577,3
1941-08-27,10.26,0.00097513415820627,3
1941-08-28,10.29,0.002919710103334694,3
1941-08-29,10.28,-0.0009722898189390428,3
1941-09-02,10.34,0.005819609053264063,3
1941-09-03,10.27,-0.0067928451398162615,3
1941-09-04,10.24,-0.0029254043291051524,3
1941-09-05,10.21,-0.002933987434787344,3
1941-09-08,10.23,0.001956947786960761,3
1941-09-09,10.2,-0.0029368596733099217,3
1941-09-10,10.12,-0.007874056430905885,0
1941-09-11,10.23,0.010810916104215806,0
1941-09-12,10.23,0.0,3
1941-09-15,10.24,0.000977039647826583,3
1941-09-16,10.29,0.004870930234596393,3
1941-09-17,10.47,0.01734147503648753,1
1941-09-18,10.39,-0.007670219771309661,0
1941-09-19,10.29,-0.00967125526517787,0
1941-09-22,10.28,-0.0009722898189390428,3
1941-09-23,10.32,0.0038835000263977015,3
1941-09-24,10.25,-0.006806054468999623,0
1941-09-25,10.12,-0.012764041725097819,0
1941-09-26,10.09,-0.002968829493801728,3
1941-09-29,10.13,0.003956483895074303,3
1941-09-30,10.2,0.0068864020296333095,3
1941-10-01,10.17,-0.0029455102297566427,3
1941-10-02,10.14,-0.0029542118974315024,3
1941-10-03,10.13,-0.0009866799024451645,3
1941-10-06,10.12,-0.0009876544012725752,3
1941-10-07,10.0,-0.011928570865273436,0
1941-10-08,9.98,-0.0020020026706730754,3
1941-10-09,9.84,-0.014127379259210926,0
1941-10-10,9.84,0.0,3
1941-10-14,9.78,-0.006116227017435971,3
1941-10-15,9.72,-0.006153865574378248,3
1941-10-16,9.58,-0.014508026489578718,1
1941-10-17,9.62,0.004166672694846163,3
1941-10-20,9.71,0.009312017625618285,3
1941-10-21,9.8,0.009226103373292993,3
1941-10-22,9.76,-0.004089985251525263,3
1941-10-23,9.77,0.0010240656296902628,3
1941-10-24,9.82,0.005104656311682998,3
1941-10-27,9.66,-0.016427474141947673,1
1941-10-28,9.65,-0.0010357328735319804,3
1941-10-29,9.62,-0.003113650673279622,3
1941-10-30,9.62,0.0,3
1941-10-31,9.5,-0.012552466071119817,0
1941-11-03,9.59,0.009429090288851416,3
1941-11-05,9.66,0.007272759329080003,3
1941-11-06,9.58,-0.008316056241657765,0
1941-11-07,9.55,-0.0031364374901299286,3
1941-11-10,9.48,-0.00735683822570854,0
1941-11-12,9.26,-0.023480267608842365,1
1941-11-13,9.21,-0.005414198390872649,3
1941-11-14,9.3,0.009724549891994894,3
1941-11-17,9.28,-0.002152853361101048,3
1941-11-18,9.26,-0.0021574981400211968,3
1941-11-19,9.34,0.008602203582662948,3
1941-11-21,9.38,0.004273510777382139,3
1941-11-24,9.4,0.0021299262578251543,3
1941-11-25,9.35,-0.005333345975362835,3
1941-11-26,9.27,-0.008592963722831914,0
1941-11-27,9.21,-0.006493529310548141,0
1941-11-28,9.12,-0.009820046180975428,0
1941-12-01,9.07,-0.005497539959194775,0
1941-12-02,9.26,0.02073178453104285,1
1941-12-03,9.36,0.010741241831412562,2
1941-12-04,9.38,0.002134472528632525,2
1941-12-05,9.32,-0.006417134320633178,2
1941-12-08,8.97,-0.038276952626795424,2
1941-12-09,8.68,-0.0328641473984459,2
1941-12-10,8.68,0.0,2
1941-12-11,8.82,0.01600034134644135,2
1941-12-12,8.73,-0.010256500167189042,1
1941-12-15,8.73,0.0,3
1941-12-16,8.71,-0.002293578987099476,3
1941-12-17,8.57,-0.01620405825472293,1
1941-12-18,8.49,-0.009378732286432712,0
1941-12-19,8.49,0.0,3
1941-12-22,8.4,-0.010657294473988,0
1941-12-23,8.38,-0.0023837913552759993,3
1941-12-24,8.39,0.001192605985123052,3
1941-12-26,8.42,0.003569307775120212,3
1941-12-29,8.37,-0.005955943752851134,1
1941-12-30,8.74,0.04325630516605994,2
1941-12-31,8.69,-0.005737250390143167,2
1942-01-02,8.89,0.022754110248512482,2
1942-01-05,9.09,0.02224785866357415,2
1942-01-06,9.05,-0.004410150477552666,2
1942-01-07,9.0,-0.005540180375615211,3
1942-01-08,8.88,-0.013423020332140823,1
1942-01-09,8.85,-0.003384097984240775,3
1942-01-12,8.84,-0.0011305823702860707,3
1942-01-13,9.02,0.02015745742498032,1
1942-01-14,9.02,0.0,3
1942-01-15,9.04,0.0022148403295529917,3
1942-01-16,8.96,-0.008888947417246218,0
1942-01-19,8.96,0.0,3
1942-01-20,8.94,-0.002234637801416195,3
1942-01-21,8.81,-0.014648149237334707,1
1942-01-22,8.81,0.0,3
1942-01-23,8.84,0.0033994367014638094,3
1942-01-26,8.97,0.01459879942115272,0
1942-01-27,8.99,0.002227172412824441,3
1942-01-28,8.93,-0.006696453595121277,3
1942-01-29,8.91,-0.002242153405689784,3
1942-01-30,8.85,-0.006756782462880029,3
1942-02-02,8.84,-0.0011305823702860707,3
1942-02-03,8.9,0.006764400088542288,3
1942-02-04,8.97,0.007834399332610431,3
1942-02-05,8.95,-0.0022321437839405434,3
1942-02-06,8.85,-0.011236073266926105,0
1942-02-09,8.74,-0.01250726935239399,1
1942-02-10,8.62,-0.01382510499184253,1
1942-02-11,8.6,-0.002322881416139566,3
1942-02-13,8.62,0.002322881416139566,3
1942-02-16,8.65,0.003474236268186548,3
1942-02-17,8.49,-0.018670320620532088,1
1942-02-18,8.48,-0.0011785505194441548,3
1942-02-19,8.5,0.002355713692459016,3
1942-02-20,8.47,-0.0035356548323077774,3
1942-02-24,8.52,0.005885832177261463,3
1942-02-25,8.46,-0.007067167223092419,0
1942-02-26,8.52,0.007067167223092419,3
1942-02-27,8.59,0.00818239515493957,3
1942-03-02,8.47,-0.014068227332201033,1
1942-03-03,8.6,0.01523169459549889,2
1942-03-04,8.51,-0.010520260674179216,2
1942-03-05,8.38,-0.015394028091290757,2
1942-03-06,8.16,-0.026603745517976396,2
1942-03-09,8.2,0.004889985294191934,2
1942-03-10,8.14,-0.00734397425575839,2
1942-03-11,7.98,-0.01985176855273174,1
1942-03-12,7.98,0.0,3
1942-03-13,8.03,0.006246116496952947,3
1942-03-16,8.12,0.011145626214916327,0
1942-03-17,8.29,0.020719814973616746,1
1942-03-18,8.21,-0.009697045682866445,0
1942-03-19,8.2,-0.0012187691941294432,3
1942-03-20,8.11,-0.011036286142886098,0
1942-03-23,8.15,0.004920059125450127,3
1942-03-24,8.22,0.008552281815317198,3
1942-03-25,8.16,-0.0073260400920731605,0
1942-03-26,8.13,-0.003683245416296277,3
1942-03-27,8.05,-0.00988883212924696,0
1942-03-30,8.06,0.0012414650880647748,3
1942-03-31,8.01,-0.006222795438269202,3
1942-04-01,8.05,0.004981330350204427,3
1942-04-02,8.11,0.0074257766968490735,3
1942-04-06,8.2,0.011036286142886098,0
1942-04-07,8.16,-0.004889985294191934,3
1942-04-08,8.12,-0.004914014802428923,3
1942-04-09,7.99,-0.01613939439540335,1
1942-04-10,7.98,-0.0012523483164659233,3
1942-04-13,7.96,-0.0025094116054256155,3
1942-04-14,7.83,-0.01646648985357979,1
1942-04-15,7.81,-0.0025575461511171405,3
1942-04-16,7.82,0.001279590705625111,3
1942-04-17,7.7,-0.015464225697581657,1
1942-04-20,7.79,0.011620531023018632,0
1942-04-21,7.81,0.002564103968937914,3
1942-04-22,7.79,-0.002564103968937914,3
1942-04-23,7.59,-0.026009268475118308,1
1942-04-24,7.55,-0.005284028146605113,3
1942-04-27,7.54,-0.0013253812410685128,3
1942-04-28,7.47,-0.009327182875138895,0
1942-04-29,7.61,0.01856817272886868,1
1942-04-30,7.66,0.006548811878905436,3
1942-05-01,7.71,0.006506203822738144,3
1942-05-04,7.77,0.007751976804317717,3
1942-05-05,7.8,0.003853569315990235,3
1942-05-06,7.79,-0.0012828738128893846,3
1942-05-07,7.89,0.012755274975126074,0
1942-05-08,7.89,0.0,3
1942-05-11,8.0,0.01384540682205282,0
1942-05-12,7.94,-0.007528266420791407,0
1942-05-13,7.81,-0.016508311407449572,1
1942-05-14,7.79,-0.002564103968937914,3
1942-05-15,7.88,0.011487043987131074,0
1942-05-18,7.94,0.007585371389256412,3
1942-05-19,7.91,-0.0037854934794818718,3
1942-05-20,7.89,-0.00253164692177954,3
1942-05-21,8.02,0.01634228702064,1
1942-05-22,8.01,-0.0012476607981550814,3
1942-05-25,7.98,-0.0037523496185505323,3
1942-05-26,8.0,0.0025031302181184323,3
1942-05-27,8.16,0.019802627296179764,1
1942-05-28,8.18,0.0024479816386402398,3
1942-05-29,8.15,-0.003674223361884277,3
1942-06-01,8.19,0.0048959706122064794,3
1942-06-02,8.18,-0.0012217472503222027,3
1942-06-03,8.24,0.0073081933067244975,3
1942-06-04,8.35,0.013261194941383891,0
1942-06-05,8.37,0.002392345638619897,3
1942-06-08,8.47,0.011876624162578953,0
1942-06-09,8.39,-0.00948998818484803,0
1942-06-10,8.34,-0.005977304108459425,3
1942-06-11,8.37,0.0035906681307285027,3
1942-06-12,8.32,-0.005991629668266718,3
1942-06-15,8.38,0.007185659660874588,3
1942-06-16,8.39,0.001192605985123052,3
1942-06-17,8.53,0.016548841024472516,1
1942-06-18,8.49,-0.004700361180331569,3
1942-06-19,8.4,-0.010657294473988,0
1942-06-22,8.25,-0.018018505502678472,1
1942-06-23,8.25,0.0,3
1942-06-24,8.21,-0.0048602768822525455,3
1942-06-25,8.22,0.0012172856037517832,3
1942-06-26,8.23,0.0012158056208897428,3
1942-06-29,8.28,0.006056953708189816,3
1942-06-30,8.3,0.0024125464053841306,3
1942-07-01,8.23,-0.008469500113573947,0
1942-07-02,8.36,0.015672412407631953,1
1942-07-03,8.44,0.009523881511255272,0
1942-07-06,8.53,0.010607052895721836,0
1942-07-07,8.51,-0.002347418918304811,3
1942-07-08,8.72,0.02437729533560562,1
1942-07-09,8.81,0.010268202027199802,0
1942-07-10,8.8,-0.0011357184639271267,3
1942-07-13,8.73,-0.007986351632649935,0
1942-07-14,8.82,0.010256500167189042,0
1942-07-15,8.83,0.0011331445971687337,3
1942-07-16,8.82,-0.0011331445971687337,3
1942-07-17,8.72,-0.011402632097811782,0
1942-07-20,8.75,0.0034344624486348785,3
1942-07-21,8.77,0.0022831060145684923,3
1942-07-22,8.74,-0.003426616716647679,3
1942-07-23,8.62,-0.01382510499184253,0
1942-07-24,8.63,0.0011594204197353797,3
1942-07-27,8.63,0.0,3
1942-07-28,8.62,-0.0011594204197353797,3
1942-07-29,8.48,-0.016374634871789695,1
1942-07-30,8.5,0.002355713692459016,3
1942-07-31,8.56,0.007034026657379844,3
1942-08-03,8.57,0.0011675424560380065,3
1942-08-04,8.55,-0.002336449661019646,3
1942-08-05,8.47,-0.009400774284705982,0
1942-08-06,8.46,-0.0011813350458309557,3
1942-08-07,8.49,0.003539826705123872,3
1942-08-10,8.48,-0.0011785505194441548,3
1942-08-11,8.51,0.003531492781470913,3
1942-08-12,8.51,0.0,3
1942-08-13,8.54,0.003519065215195738,3
1942-08-14,8.58,0.004672905699392604,3
1942-08-17,8.65,0.008125407443916988,3
1942-08-18,8.73,0.00920604890772303,3
1942-08-19,8.72,-0.0011461319306227402,3
1942-08-20,8.69,-0.0034462986435874754,3
1942-08-21,8.71,0.0022988515871107396,3
1942-08-24,8.73,0.002293578987099476,3
1942-08-25,8.65,-0.00920604890772303,0
1942-08-26,8.54,-0.012798313143309592,0
1942-08-27,8.59,0.005837728195685621,3
1942-08-28,8.61,0.002325582443475138,3
1942-08-31,8.62,0.001160766235962285,3
1942-09-01,8.62,0.0,3
1942-09-02,8.63,0.0011594204197353797,3
1942-09-03,8.62,-0.0011594204197353797,3
1942-09-04,8.61,-0.001160766235962285,3
1942-09-08,8.68,0.008097210232619556,3
1942-09-09,8.64,-0.00461894585629441,3
1942-09-10,8.58,-0.006968669316093301,0
1942-09-11,8.54,-0.004672905699392604,3
1942-09-14,8.55,0.0011702751481905693,3
1942-09-15,8.59,0.0046674530474950515,3
1942-09-16,8.6,0.001163467263297857,3
1942-09-17,8.59,-0.001163467263297857,3
1942-09-18,8.66,0.00811598657817969,3
1942-09-21,8.65,-0.001155401630555719,3
1942-09-22,8.68,0.003462207728470723,3
1942-09-23,8.75,0.008032171697264445,3
1942-09-24,8.86,0.012493064247466545,0
1942-09-25,8.9,0.004504512121104476,3
1942-09-28,8.89,-0.0011242272122808927,3
1942-09-29,8.85,-0.004509590505975325,3
1942-09-30,8.85,0.0,3
1942-10-01,8.92,0.007878487572079873,3
1942-10-02,9.05,0.014468811119916936,0
1942-10-05,9.13,0.008800936895042355,3
1942-10-06,9.13,0.0,3
1942-10-07,9.17,0.004371591661496144,3
1942-10-08,9.3,0.0140771138908371,0
1942-10-09,9.34,0.0042918520815407035,3
1942-10-13,9.45,0.011708489264900201,0
1942-10-14,9.43,-0.0021186448602850128,3
1942-10-15,9.31,-0.012807005356390455,0
1942-10-16,9.35,0.004287252011619724,3
1942-10-19,9.35,0.0,3
1942-10-20,9.47,0.012752563897391322,0
1942-10-21,9.46,-0.0010565241341997655,3
1942-10-22,9.46,0.0,3
1942-10-23,9.43,-0.003176286418420826,3
1942-10-26,9.48,0.005288219621564227,3
1942-10-27,9.39,-0.00953902304675891,0
1942-10-28,9.31,-0.008556201931195773,0
1942-10-29,9.3,-0.0010746911297654371,3
1942-10-30,9.36,0.0064308903302903175,3
1942-11-02,9.48,0.012739025777429802,0
1942-11-04,9.44,-0.004228336109521447,3
1942-11-05,9.46,0.0021164029063780454,3
1942-11-06,9.58,0.01260520891898187,0
1942-11-09,9.69,0.011416833919905667,0
1942-11-10,9.61,-0.008290202920473444,0
1942-11-12,9.63,0.002079002827833243,3
1942-11-13,9.57,-0.006250020345171414,3
1942-11-16,9.48,-0.00944888919793252,0
1942-11-17,9.36,-0.012739025777429802,0
1942-11-18,9.4,0.004264398786457679,3
1942-11-19,9.39,-0.001064396055786787,3
1942-11-20,9.48,0.00953902304675891,3
1942-11-23,9.37,-0.011671220016599815,0
1942-11-24,9.35,-0.0021367529497351434,3
1942-11-25,9.31,-0.004287252011619724,3
1942-11-27,9.34,0.0032171609517752664,3
1942-11-30,9.29,-0.005367699415003813,3
1942-12-01,9.28,-0.001077006027637939,3
1942-12-02,9.31,0.003227544490866485,3
1942-12-03,9.34,0.0032171609517752664,3
1942-12-04,9.34,0.0,3
1942-12-07,9.3,-0.0042918520815407035,3
1942-12-08,9.36,0.0064308903302903175,3
1942-12-09,9.36,0.0,3
1942-12-10,9.37,0.0010678057608299873,3
1942-12-11,9.37,0.0,3
1942-12-14,9.42,0.005321992337941062,3
1942-12-15,9.44,0.0021208915691373065,3
1942-12-16,9.52,0.008438868645864961,3
1942-12-17,9.69,0.01769957709940062,1
1942-12-18,9.68,-0.001032524614188901,3
1942-12-21,9.68,0.0,3
1942-12-22,9.67,-0.0010335918232828867,3
1942-12-23,9.7,0.003097576044134076,3
1942-12-24,9.74,0.004115232145106784,3
1942-12-28,9.65,-0.009283202303548954,0
1942-12-29,9.65,0.0,3
1942-12-30,9.76,0.011334485074106393,0
1942-12-31,9.77,0.0010240656296902628,3
1943-01-04,9.92,0.015236455242090052,0
1943-01-05,9.9,-0.0020181641562371233,3
1943-01-06,9.89,-0.001010611505923631,3
1943-01-07,9.91,0.0020202027072757645,3
1943-01-08,9.92,0.0010085729548849898,3
1943-01-11,9.96,0.00402415029972536,3
1943-01-12,9.93,-0.003016593539425738,3
1943-01-13,9.95,0.002012073113420332,3
1943-01-14,10.01,0.0060120421566276505,3
1943-01-15,10.09,0.007960241038388549,3
1943-01-18,10.12,0.002968829493801728,3
1943-01-19,10.02,-0.009930568202600742,0
1943-01-20,10.03,0.0009975063171254739,3
1943-01-21,10.18,0.014844409148532467,0
1943-01-22,10.17,-0.0009828010619079564,3
1943-01-25,10.3,0.01270168517512138,0
1943-01-26,10.35,0.004842624475787982,3
1943-01-27,10.34,-0.0009666506310948009,3
1943-01-28,10.35,0.0009666506310948009,3
1943-01-29,10.44,0.008658062743114758,3
1943-02-01,10.52,0.0076336248550710195,3
1943-02-02,10.52,0.0,3
1943-02-03,10.44,-0.0076336248550710195,0
1943-02-04,10.43,-0.0009583134418118533,3
1943-02-05,10.51,0.0076409158761787666,3
1943-02-08,10.5,-0.0009519277253819958,3
1943-02-09,10.58,0.0075901692666757725,3
1943-02-10,10.65,0.006594465725280774,3
1943-02-11,10.67,0.0018761731582279673,3
1943-02-15,10.81,0.013035566337454618,0
1943-02-16,10.79,-0.0018518523810735488,3
1943-02-17,10.81,0.0018518523810735488,3
1943-02-18,10.66,-0.013973212913418465,0
1943-02-19,10.64,-0.001877934824199734,3
1943-02-23,10.84,0.018622512098001476,1
1943-02-24,10.9,0.0055197932235979685,3
1943-02-25,10.97,0.006401485052041078,3
1943-02-26,10.97,0.0,3
1943-03-01,10.92,-0.004568303970379883,3
1943-03-02,10.84,-0.007352974305259163,0
1943-03-03,10.98,0.012832440069884488,0
1943-03-04,11.0,0.0018198367169861562,3
1943-03-05,11.05,0.00453515516539138,3
1943-03-08,11.01,-0.0036264772291736413,3
1943-03-09,10.95,-0.005464494472078751,3
1943-03-10,10.9,-0.004576667027411663,3
1943-03-11,11.01,0.010041161499490414,0
1943-03-12,11.05,0.0036264772291736413,3
1943-03-15,11.04,-0.0009053871148130277,3
1943-03-16,11.01,-0.0027210901143606137,3
1943-03-17,10.93,-0.0072926485461413115,0
1943-03-18,10.91,-0.0018315023434678501,3
1943-03-19,10.88,-0.0027535584171825,3
1943-03-22,10.92,0.0036697288889624424,3
1943-03-23,10.95,0.002743485945750468,3
1943-03-24,10.98,0.0027359798188748563,3
1943-03-25,11.21,0.020730801002684096,1
1943-03-26,11.3,0.007996488634226306,3
1943-03-29,11.49,0.01667436614236939,1
1943-03-30,11.59,0.008665565490995952,3
1943-03-31,11.58,-0.0008631852068110568,3
1943-04-01,11.59,0.0008631852068110568,3
1943-04-02,11.56,-0.0025917941074289352,3
1943-04-05,11.59,0.0025917941074289352,3
1943-04-06,11.76,0.0145612851188206,0
1943-04-07,11.7,-0.005115100666770456,3
1943-04-08,11.6,-0.008583743691391366,2
1943-04-09,11.14,-0.04046286361318119,2
1943-04-12,11.15,0.0008972634069901453,3
1943-04-13,11.14,-0.0008972634069901453,3
1943-04-14,11.28,0.012489011570774977,0
1943-04-15,11.36,0.007067167223092419,3
1943-04-16,11.33,-0.0026443382530900728,3
1943-04-19,11.38,0.004403353658269715,3
1943-04-20,11.34,-0.003521130398578709,3
1943-04-21,11.45,0.009653431700642479,3
1943-04-22,11.48,0.0026166608911717404,3
1943-04-26,11.48,0.0,3
1943-04-27,11.48,0.0,3
1943-04-28,11.48,0.0,3
1943-04-29,11.59,0.009536266460239862,3
1943-04-30,11.59,0.0,3
1943-05-03,11.82,0.019650354626291833,1
