"state","S1","S2","S3","returns","date"
"LowVol",0.98576165173618,0.0141042588693272,0.00013408939449236,0.00591834436120564,1952-11-24
"LowVol",0.989007171222856,0.0108894481398484,0.000103380637295978,-0.00236309676010737,1952-11-25
"LowVol",0.986278516478181,0.0135784367630082,0.000143046758810942,0.00628928947538832,1952-11-26
"LowVol",0.987583762328218,0.0122911572117126,0.000125080460069694,0.00547090071090128,1952-11-28
"LowVol",0.990378237295327,0.00953384729660192,8.79154080706038e-05,0.000779119634270131,1952-12-01
"LowVol",0.990141564129066,0.00976711668339075,9.13191875429476e-05,0.00233372334621995,1952-12-02
"LowVol",0.989847082272747,0.0100593163894597,9.36013377938276e-05,-0.00116621978555465,1952-12-03
"LowVol",0.987184592039813,0.0126897786438631,0.000125629316323931,-0.00389704312374572,1952-12-04
"LowVol",0.99034681276921,0.0095650314798994,8.81557508910388e-05,0.000390396241913393,1952-12-05
"LowVol",0.987613358741429,0.0122619618167015,0.000124679441869887,0.00544956573555933,1952-12-08
"LowVol",0.985731015087222,0.0141182403467966,0.000150744565981755,0.00657769831442012,1952-12-09
"LowVol",0.990260539067591,0.00964972736345264,8.9733568956455e-05,0.00192641169188024,1952-12-10
"LowVol",0.990033377592861,0.00987512073055457,9.15016765840072e-05,-0.000770157927366011,1952-12-11
"LowVol",0.98981366254833,0.0100907386637325,9.55987879372977e-05,0.00307700242773823,1952-12-12
"LowVol",0.990278673565369,0.00963249233914026,8.88340954904643e-05,0,1952-12-15
"LowVol",0.990374590949572,0.00953732015792596,8.80888925020075e-05,0.00115137220258488,1952-12-16
"LowVol",0.989854837374018,0.0100516494223244,9.35132036581683e-05,-0.00115137220258488,1952-12-17
"LowVol",0.990175115241643,0.00973494618715162,8.99385712049397e-05,-0.000384098319141213,1952-12-18
"LowVol",0.988634125942104,0.0112548541360466,0.0001110199218497,0.00459943308724764,1952-12-19
"LowVol",0.98722282202694,0.0126471841485908,0.00012999382446888,0.00571971064997268,1952-12-22
"LowVol",0.98671468891088,0.0131537643397251,0.000131546749395443,-0.00419120445877263,1952-12-23
"LowVol",0.990377661401331,0.00953442181661351,8.7916782055567e-05,0.000763282479805838,1952-12-24
"LowVol",0.990337702524918,0.00957363500547318,8.86624696088763e-05,0.00152500985569493,1952-12-26
"LowVol",0.987255468449642,0.0126149838633344,0.000129547687023407,0.0056980211146378,1952-12-29
"LowVol",0.98443582401814,0.0153948522592503,0.000169323722609944,0.00717119510265807,1952-12-30
"LowVol",0.990040727554443,0.00986785272495574,9.14197206008759e-05,-0.000752445483206632,1952-12-31
"LowVol",0.989866050953764,0.0100405631829184,9.33858633177039e-05,-0.00112969318868616,1953-01-02
"LowVol",0.98872361227248,0.0111665497948309,0.000109837932688865,0.0045112481675269,1953-01-05
"LowVol",0.980050735093204,0.0197273672610065,0.000221897645789462,-0.00677458368175543,1953-01-06
"LowVol",0.986004072406411,0.0138650829053013,0.000130844688287617,-0.00416269278173198,1953-01-07
"LowVol",0.989645092402137,0.0102589934145194,9.59141833432606e-05,-0.0015180647788573,1953-01-08
"LowVol",0.963276372152347,0.0362342113556291,0.000489416492024264,-0.00954023644976587,1953-01-09
"LowVol",0.945614972746565,0.0540297576049316,0.000355269648502849,-0.00847132504498127,1953-01-12
"LowVol",0.960739485561434,0.0391167087994725,0.000143805639093764,0.00616806107088852,1953-01-13
"LowVol",0.979246669889798,0.0206631516578176,9.0178452384456e-05,0.00230326397409275,1953-01-14
"LowVol",0.989215447250573,0.0106949501921342,8.96025572928907e-05,0.00191530420388064,1953-01-15
"LowVol",0.986668677216948,0.0131991929570307,0.000132129826021586,-0.00421856817797339,1953-01-16
"LowVol",0.990175021422008,0.00973503898716741,8.99395908247899e-05,-0.000384393623799273,1953-01-19
"LowVol",0.988207303346106,0.0116760052933019,0.000116691360592051,0.00498559047996805,1953-01-20
"LowVol",0.989373826367893,0.0105271105898547,9.9063042251969e-05,-0.00191457079189128,1953-01-21
"LowVol",0.990374705541246,0.00953720768276076,8.80867759927433e-05,0.00114924354443202,1953-01-22
"LowVol",0.989372675801797,0.010528247711152,9.90764870511196e-05,-0.00191611474765851,1953-01-23
"LowVol",0.989369960199907,0.0105309315774317,9.9108222660923e-05,-0.001919754861051,1953-01-26
"LowVol",0.990374543015611,0.0095373672085951,8.80897757941229e-05,0.00115225672729968,1953-01-27
"LowVol",0.989819439846306,0.0100850364207244,9.55237329690081e-05,0.00306631145067371,1953-01-28
"LowVol",0.990009102927257,0.00989784163801908,9.30554347244171e-05,0.0026754076726565,1953-01-29
"LowVol",0.985173715212524,0.0146676086999744,0.000158676087501532,0.00684666044667281,1953-01-30
"LowVol",0.988288662911104,0.0115957311798983,0.000115605908997475,0.00491591091927202,1953-02-02
"LowVol",0.990375641094257,0.00953628969375127,8.80692119914119e-05,0.0011310462821017,1953-02-03
"LowVol",0.986112477287647,0.0137482943679209,0.000139228344431809,-0.00453176748885653,1953-02-04
"Trans",0.955587314453866,0.0437857555127778,0.000626930033356479,-0.0102721085832473,1953-02-05
"Trans",0.849609200221688,0.148880237646719,0.00151056213159317,0.0136728297900022,1953-02-06
"Trans",2.1107793513888e-05,0.845748485834702,0.154230406371784,-0.0314201702534906,1953-02-09
"LowVol",0.0335425521431647,0.904917542620217,0.0615399052366179,-0.00272851454684986,1953-02-10
"LowVol",0.0666996927796891,0.91104410304299,0.0222562041773211,0.000780257550315078,1953-02-11
"LowVol",0.113829963138131,0.878098155678718,0.00807188118315089,0.0038926091170719,1953-02-13
"LowVol",0.16663251796175,0.830459991125576,0.00290749091267341,-0.00350263055120204,1953-02-16
"LowVol",0.181987692574268,0.814944429771562,0.00306787765416995,-0.0058651194523982,1953-02-17
"LowVol",0.297773087886552,0.699950947555775,0.00227596455767299,-0.000784621460417689,1953-02-18
"LowVol",0.435047281575891,0.563062112995908,0.00189060542820123,0.00352595859913274,1953-02-19
"LowVol",0.597403911178014,0.401279466664007,0.00131662215797866,0.00234371205610628,1953-02-20
"LowVol",0.711108181510922,0.287893053393076,0.000998765096001903,0.0046711257505434,1953-02-24
"LowVol",0.774862339420747,0.224312048633266,0.000825611945987593,0.00619436746427349,1953-02-25
"LowVol",0.87130689149795,0.128276210686073,0.000416897815976825,0.0015426535735239,1953-02-26
"LowVol",0.923580847567262,0.0761675952438824,0.000251557188855421,-0.00192867944205055,1953-02-27
"LowVol",0.959779120223867,0.0400909494186989,0.000129930357433674,0.00115763084508114,1953-03-02
"LowVol",0.978398915354341,0.0215090044626681,9.20801829910951e-05,0.0026959384709091,1953-03-03
"LowVol",0.967153405169268,0.0324947492522124,0.000351845578519776,-0.00849750172068209,1953-03-04
"LowVol",0.983132890221697,0.0167795931371131,8.75166411901106e-05,0.000387822367171609,1953-03-05
"LowVol",0.990258013982394,0.00965221827563595,8.97677419701283e-05,0.0019368202464296,1953-03-06
"LowVol",0.990174169543596,0.00973588160630426,8.99488500996173e-05,-0.000387071806652095,1953-03-09
"LowVol",0.989805292394945,0.0100990000836981,9.57075213568436e-05,0.00309238746626939,1953-03-10
"LowVol",0.9819489957172,0.017844624074527,0.000206380208273104,0.00807234811905033,1953-03-11
"LowVol",0.990345825340203,0.0095660097879031,8.81648718934804e-05,0.000382698569263873,1953-03-12
"LowVol",0.990264057936301,0.00964625617513079,8.96858885680888e-05,0.00191171921942113,1953-03-13
"LowVol",0.990337462499876,0.00957387155922252,8.86659409017155e-05,0.00152667971497378,1953-03-16
"LowVol",0.989029003186043,0.0108651752017077,0.000105821612249103,0.00418653331149033,1953-03-17
"LowVol",0.987851785171602,0.0120308661314588,0.000117348696938799,-0.0034240094323299,1953-03-18
"LowVol",0.990036555550637,0.00987197821857462,9.14662307881903e-05,-0.000762523879160426,1953-03-19
