Date,Close,Dividends,Regime,Bench_Returns,Bench_Cumprod,Asset_Count,Asset_Value,Balance,Account_Value,Performance_Returns,Performance_Cumprod
1999-03-31,1286.37,0,Trans,0.9889448395156639,3.146851607221481,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-01,1293.72,0,Trans,1.005713752652814,3.1648319389402544,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-05,1321.12,0,Trans,1.0211792350740498,3.2318606585449308,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-06,1317.89,0,Trans,0.9975551047595981,3.223959097803212,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-07,1326.89,0,Trans,1.0068290980279082,3.2459758305200768,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-08,1343.98,0,Trans,1.012879741350074,3.2877831596457674,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-09,1348.35,0,Trans,1.0032515364811976,3.298473506531623,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-12,1358.63,0,Trans,1.007624133199837,3.3236215079015534,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-13,1349.82,0,Trans,0.9935155266702486,3.3020695728753777,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-14,1328.44,0,Trans,0.9841608510764399,3.249767601154648,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-15,1322.85,0,Trans,0.9957920568486344,3.2360927638338395,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-16,1319.0,0,Trans,0.9970896171145633,3.226674494838292,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-19,1289.48,0,Trans,0.9776194086429113,3.154459611526976,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-20,1306.17,0,Trans,1.0129432019108477,3.195288419198584,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-21,1336.12,0,Trans,1.0229296339680132,3.268555213073039,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-22,1358.82,0,Trans,1.0169894919617999,3.3240863055922425,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-23,1356.85,0,Trans,0.9985502126845351,3.3192670874308843,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-26,1360.04,0,Trans,1.0023510336441022,3.3270707960271952,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-27,1362.8,0,Trans,1.00202935207788,3.333822594060367,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-28,1350.91,0,Trans,0.9912753155268565,3.304736043837754,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-29,1342.83,0,Trans,0.9940188465552848,3.2849699104652794,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-04-30,1335.18,0,Trans,0.9943030763387771,3.2662556876559448,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-03,1354.63,0,Trans,1.0145673242559057,3.3138362933607253,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-04,1332.0,0,Trans,0.9832943312934158,3.258476442095986,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-05,1347.31,0,Trans,1.011493993993994,3.295929350751008,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-06,1332.05,0,Trans,0.9886737276499098,3.258598757277746,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-07,1345.0,0,Trans,1.0097218572876394,3.2902783893536793,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-10,1340.3,0,Trans,0.9965055762081784,3.2787807622682053,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-11,1355.61,0,Trans,1.0114228157875103,3.3162336709232276,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-12,1364.0,0,Trans,1.006189095683862,3.336758158422616,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-13,1367.56,0,Trans,1.0026099706744869,3.345466999363954,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-14,1337.8,0,Trans,0.9782386147591331,3.272665003180188,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-17,1339.49,0,Trans,1.0012632680520257,3.276799256323688,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-18,1333.32,0,Trans,0.9953937692703939,3.2617055628944596,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-19,1344.23,0,Trans,1.0081825818258183,3.2883947355545704,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-20,1338.83,0,Trans,0.9959828303192161,3.2751846959244513,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-21,1330.29,0,Trans,0.9936212962063892,3.254293262879782,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-24,1306.65,0,Trans,0.9822294386938187,3.1964626449434843,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-25,1284.4,0,Trans,0.9829717215780813,3.142032389060124,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-26,1304.76,0,Trans,1.0158517595764558,3.191839131072942,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-27,1281.41,0,Trans,0.982103988472976,3.1347179411908543,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-05-28,1301.84,0,Trans,1.0159433748761129,3.1846959244581368,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-01,1294.26,0,Trans,0.9941774718859461,3.1661529429032664,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-02,1294.81,0,Trans,1.000424953255142,3.16749840990263,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-03,1299.54,0,Trans,1.003653045620593,3.1790694260971604,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-04,1327.75,0,Trans,1.0217076811794943,3.2480796516463553,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-07,1334.52,0,Trans,1.0050988514404067,3.264641127256708,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-08,1317.33,0,Trans,0.9871189641219315,3.222589167767496,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-09,1318.64,0,Trans,1.0009944357146654,3.225793825529618,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-10,1302.82,0,Trans,0.9880027907541101,3.1870933020206396,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-11,1293.64,0,Trans,0.9929537464883869,3.164636234649438,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-14,1294.0,0,Trans,1.000278284530472,3.165516903958112,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-15,1301.16,0,Trans,1.005533230293663,3.1830324379861956,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-16,1330.41,0,Trans,1.0224799409757448,3.2545868193160064,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-17,1339.9,0,Trans,1.0071331394081524,3.2778022408141227,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-18,1342.84,0,Trans,1.0021941935965368,3.284994373501631,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-21,1349.0,0,Trans,1.0045872926037354,3.3000636038945075,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-22,1335.88,0,Trans,0.9902742772424019,3.2679681002005894,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-23,1333.06,0,Trans,0.9978890319489774,3.261069523949305,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-24,1315.78,0,Trans,0.9870373426552443,3.2187973971329247,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-25,1315.31,0,Trans,0.9996427974281414,3.217647634424377,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-28,1331.35,0,Trans,1.012194843801081,3.2568863447331,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-29,1351.45,0,Trans,1.0150974574679836,3.3060570478007647,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-06-30,1372.71,0,Trans,1.0157312516186319,3.35806546308527,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-01,1380.96,0,Trans,1.0060100093974693,3.3782474680757297,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-02,1391.22,0,Trans,1.007429614181439,3.4033465433729555,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-06,1388.12,0,Trans,0.9977717399117321,3.3957630021038128,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-07,1395.86,0,Trans,1.0055758868109386,3.4146973922403165,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-08,1394.42,0,Trans,0.9989683779175563,3.4111747150056186,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-09,1403.28,0,Trans,1.0063538962435994,3.432848965213554,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-12,1399.1,0,Trans,0.997021264466108,3.4226234160183875,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-13,1393.56,0,Trans,0.9960403116289043,3.4090708938793397,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-14,1398.17,0,Trans,1.0033080742845661,3.4203483536376447,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-15,1409.62,0,Trans,1.0081892759821767,3.448358530260767,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-16,1418.78,0,Trans,1.0064982051900513,3.4707666715592653,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-19,1407.65,0,Trans,0.9921552319598529,3.4435393120994093,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-20,1377.1,0,Trans,0.9782971619365608,3.368804736043829,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-21,1379.29,0,Trans,1.0015902984532714,3.3741621410049327,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-22,1360.97,0,Trans,0.9867178040876103,3.329345858407937,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-23,1356.94,0,Trans,0.9970388766835419,3.319487254758052,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-26,1347.76,0,Trans,0.9932347782510649,3.29703018738685,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-27,1362.84,0,Trans,1.0111889357155577,3.3339204462057745,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-28,1365.4,0,Trans,1.0018784303366501,3.3401829835119057,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-29,1341.03,0,Trans,0.9821517504028123,3.2805665639219064,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-07-30,1328.72,0,Trans,0.990820488728813,3.250452566172506,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-02,1328.05,0,Trans,0.9994957553133843,3.248813542736917,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-03,1322.18,0,Trans,0.9955799856933099,3.234453740398251,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-04,1305.33,0,Trans,0.9872558955664129,3.1932335241450094,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-05,1313.71,0,Trans,1.0064198325327696,3.213733548608046,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-06,1300.29,0,Trans,0.9897846556698205,3.1809041538235654,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-09,1297.8,0,Trans,0.9980850425674272,3.1748128577718995,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-10,1281.43,0,Trans,0.9873863461242103,3.134766867263558,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-11,1301.93,0,Trans,1.0159977525108668,3.1849160917853054,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-12,1298.16,0,Trans,0.9971042990022505,3.175693527080574,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-13,1327.68,0,Trans,1.0227398779811425,3.2479084103918905,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-16,1330.77,0,Trans,1.0023273680404916,3.2554674886246806,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-17,1344.16,0,Trans,1.010061843894888,3.2882234943001056,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-18,1332.84,0,Trans,0.9915783835257707,3.2605313371495597,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-19,1323.59,0,Trans,0.9930599321749047,3.2379030285238932,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-20,1336.61,0,Trans,1.0098368830226883,3.269753901854291,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-23,1360.22,0,Trans,1.0176640904976022,3.327511130681533,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-24,1363.5,0,Trans,1.0024113746305745,3.3355350066050127,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-25,1381.79,0,Trans,1.0134140080674734,3.380277900092952,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-26,1362.01,0,Trans,0.9856852343699115,3.331890014188554,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-27,1348.27,0,Trans,0.9899119683409079,3.298277802240807,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-30,1324.02,0,Trans,0.9820139882961127,3.2389549390870322,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-08-31,1320.41,0,Trans,0.9972734550837601,3.2301237829639344,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-01,1331.07,0,Trans,1.0080732499753864,3.256201379715243,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-02,1319.11,0,Trans,0.9910147475339388,3.2269435882381647,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-03,1357.24,0,Trans,1.0289058531888926,3.3202211458486155,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-07,1350.45,0,Trans,0.9949972002004067,3.3036107441655584,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-08,1344.15,0,Trans,0.9953348883705432,3.288199031263753,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-09,1347.66,0,Trans,1.0026113157013725,3.29678555702333,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-10,1351.66,0,Trans,1.0029681076829466,3.3065707715641586,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-13,1344.13,0,Trans,0.9944290723998639,3.2881501051910487,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-14,1336.29,0,Trans,0.9941672308482066,3.268971084691024,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-15,1317.97,0,Trans,0.9862904010357034,3.2241548020940285,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-16,1318.48,0,Trans,1.0003869587319894,3.225402416947984,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-17,1335.42,0,Trans,1.0128481281475639,3.266842800528394,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-20,1335.53,0,Trans,1.0000823710892452,3.2671118939282664,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-21,1307.58,0,Trans,0.979071978914738,3.1987377073242254,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-22,1310.51,0,Trans,1.0022407806788114,3.205905376975383,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-23,1280.41,0,Trans,0.9770318425651083,3.1322716375556467,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-24,1277.36,0,Trans,0.9976179505002303,3.1248104114682644,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-27,1283.31,0,Trans,1.0046580447172293,3.1393659180977473,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-28,1282.2,0,Trans,0.999135049208687,3.1366505210626676,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-29,1268.37,0,Trans,0.9892138511932614,3.102818141787752,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-09-30,1282.71,0,Trans,1.0113058492395752,3.137898135916623,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-01,1282.81,0,Trans,1.0000779599441807,3.138142766280144,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-04,1304.6,0,Trans,1.0169861475978517,3.191447722491309,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-05,1301.35,0,Trans,0.9975088149624406,3.1834972356768856,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-06,1325.4,0,Trans,1.0184808083912862,3.2423308381036193,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-07,1317.64,0,Trans,0.9941451637241587,3.2233475218944116,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-08,1336.02,0,Trans,1.013949181870617,3.2683105827095194,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-11,1335.21,0,Trans,0.9993937216508735,3.2663290767650013,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-12,1313.04,0,Trans,0.9833958703125351,3.2120945251724575,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-13,1285.55,0,Trans,0.9790638518247731,3.1448456382406116,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-14,1283.42,0,Trans,0.9983431216210962,3.139635011497621,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-15,1247.41,0,Trans,0.9719421545557962,3.0515436175938095,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-18,1254.13,0,Trans,1.0053871622000785,3.067982778022402,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-19,1261.32,0,Trans,1.0057330579764456,3.085571701159541,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-20,1289.43,0,Trans,1.0222861763866427,3.1543372963452154,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-21,1283.61,0,Trans,0.9954863777017751,3.140099809188309,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-22,1301.65,0,Trans,1.0140541130094034,3.1842311267674477,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-25,1293.63,0,Trans,0.9938385894825799,3.164611771613086,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-26,1281.91,0,Trans,0.9909402224747416,3.1359410930084577,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-27,1296.71,0,Trans,1.0115452722890061,3.172146386809524,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-28,1342.44,0,Trans,1.0352661736240176,3.284015852047549,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-10-29,1362.93,0,Trans,1.0152632519889158,3.3341406135329446,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-01,1354.12,0,Trans,0.9935359849735496,3.312588678506769,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-02,1347.74,0,Trans,0.9952884530174579,3.2969812613141474,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-03,1354.93,0,Trans,1.0053348568715035,3.3145701844512874,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-04,1362.64,0,Trans,1.0056903308658012,3.3334311854787346,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-05,1370.23,0,Trans,1.0055700698643808,3.3519986300699567,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-08,1377.01,0,Trans,1.0049480744108652,3.368584568716661,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-09,1365.28,0,Trans,0.9914815433439118,3.339889427075681,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-10,1373.46,0,Trans,1.0059914449783196,3.3599001908116763,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-11,1381.46,0,Trans,1.0058247054883287,3.379470619893334,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-12,1396.06,0,Trans,1.010568528947635,3.4151866529673582,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-15,1394.39,0,Trans,0.9988037763419911,3.4111013258965626,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-16,1420.07,0,Trans,1.0184166553116416,3.4739224032486833,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-17,1410.71,0,Trans,0.993408775623737,3.4510250012231443,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-18,1424.94,0,Trans,1.0100871192520078,3.4858359019521425,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-19,1422.0,0,Trans,0.9979367552317991,3.4786437692646333,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-22,1420.94,0,Trans,0.999254571026723,3.476050687411314,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-23,1404.64,0,Trans,0.9885287204245078,3.436175938157437,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-24,1417.08,0,Trans,1.0088563617724113,3.466607955379414,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-26,1416.62,0,Trans,0.9996753888277302,3.4654826557072185,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-29,1407.83,0,Trans,0.9937950897206026,3.443979646753747,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-11-30,1388.91,0,Trans,0.9865608773786609,3.3976955819756274,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-01,1397.72,0,Trans,1.0063431035848254,3.419247517001802,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-02,1409.04,0,Trans,1.0080989039292563,3.4469396741523477,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-03,1433.3,0,Trans,1.0172173962414126,3.5062870003424744,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-06,1423.33,0,Trans,0.9930440242796343,3.4818973530994586,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-07,1409.17,0,Trans,0.9900514989496464,3.447257693624925,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-08,1403.88,0,Trans,0.9962460171590369,3.4343167473946794,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-09,1408.11,0,Trans,1.0030130780408582,3.4446646117716058,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-10,1417.04,0,Trans,1.0063418340896664,3.466510103234006,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-13,1415.22,0,Trans,0.9987156325862362,3.4620578306179293,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-14,1403.17,0,Trans,0.9914854227611255,3.4325798718136826,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-15,1413.33,0,Trans,1.0072407477354846,3.4574343167473875,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-16,1418.78,0,Trans,1.0038561411701443,3.470766671559267,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-17,1421.03,0,Trans,1.001585869549895,3.476270854738483,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-20,1418.09,0,Trans,0.9979310781616151,3.469078722050974,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-21,1433.43,0,Trans,1.0108173670218394,3.5066050198150527,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-22,1436.13,0,Trans,1.0018835938971558,3.513210039630112,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-23,1458.34,0,Trans,1.015465173765606,3.567542443368063,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-27,1457.1,0,Trans,0.9991497181727169,3.564509026860406,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-28,1457.66,0,Trans,1.0003843250291677,3.565878956896123,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-29,1463.46,0,Trans,1.0039789800090555,3.580067517980324,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-30,1464.47,0,Trans,1.0006901452721633,3.5825382846518834,68.0,72242.52,168751.77000000002,240994.29000000004,1.0,2.409942899999996
1999-12-31,1469.25,0,HighVol,1.003263979460146,3.5942316160281735,0.0,-27666.479999999996,268660.77,240994.29000000004,1.0,2.409942899999996
